date,strategy,cost_bps,transaction_cost
2026-04-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2026-04-01,Turnover-Aware Max Sharpe γ=0.05,5.0,9.12282869631054e-05
2026-04-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.0001824565739262108
2026-04-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.00045614143481552703
2026-04-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2026-04-01,Turnover-Aware Max Sharpe γ=0.10,5.0,3.0683744807325127e-06
2026-04-01,Turnover-Aware Max Sharpe γ=0.10,10.0,6.136748961465025e-06
2026-04-01,Turnover-Aware Max Sharpe γ=0.10,25.0,1.5341872403662563e-05
2026-04-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2026-04-01,Turnover-Aware Max Sharpe γ=0.25,5.0,1.775738900437797e-18
2026-04-01,Turnover-Aware Max Sharpe γ=0.25,10.0,3.551477800875594e-18
2026-04-01,Turnover-Aware Max Sharpe γ=0.25,25.0,8.878694502188985e-18
2026-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2026-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.605418792050394e-05
2026-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,3.210837584100788e-05
2026-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,8.027093960251969e-05
2026-05-01,Maximum Sharpe,0.0,0.0
2026-05-01,Maximum Sharpe,5.0,4.6869585864993e-05
2026-05-01,Maximum Sharpe,10.0,9.3739171729986e-05
2026-05-01,Maximum Sharpe,25.0,0.000234347929324965
2026-05-01,Equal Weight,0.0,0.0
2026-05-01,Equal Weight,5.0,0.0
2026-05-01,Equal Weight,10.0,0.0
2026-05-01,Equal Weight,25.0,0.0
2026-05-01,Minimum Variance,0.0,0.0
2026-05-01,Minimum Variance,5.0,4.1413152453202375e-06
2026-05-01,Minimum Variance,10.0,8.282630490640475e-06
2026-05-01,Minimum Variance,25.0,2.070657622660119e-05
2026-05-01,SPY,0.0,0.0
2026-05-01,SPY,5.0,0.0
2026-05-01,SPY,10.0,0.0
2026-05-01,SPY,25.0,0.0
2026-05-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2026-05-01,Shrunk Max Sharpe λ=0.25,5.0,2.1065550138755706e-05
2026-05-01,Shrunk Max Sharpe λ=0.25,10.0,4.213110027751141e-05
2026-05-01,Shrunk Max Sharpe λ=0.25,25.0,0.00010532775069377853
2026-05-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2026-05-01,Shrunk Max Sharpe λ=0.50,5.0,1.671535362870267e-05
2026-05-01,Shrunk Max Sharpe λ=0.50,10.0,3.343070725740534e-05
2026-05-01,Shrunk Max Sharpe λ=0.50,25.0,8.357676814351334e-05
2026-05-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2026-05-01,Shrunk Max Sharpe λ=0.75,5.0,5.926056274284207e-06
2026-05-01,Shrunk Max Sharpe λ=0.75,10.0,1.1852112548568414e-05
2026-05-01,Shrunk Max Sharpe λ=0.75,25.0,2.9630281371421038e-05
2026-05-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2026-05-01,Turnover-Aware Max Sharpe γ=0.05,5.0,3.8381524534790735e-05
2026-05-01,Turnover-Aware Max Sharpe γ=0.05,10.0,7.676304906958147e-05
2026-05-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.00019190762267395366
2026-05-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2026-05-01,Turnover-Aware Max Sharpe γ=0.10,5.0,2.9361405335188125e-05
2026-05-01,Turnover-Aware Max Sharpe γ=0.10,10.0,5.872281067037625e-05
2026-05-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0001468070266759406
2026-05-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2026-05-01,Turnover-Aware Max Sharpe γ=0.25,5.0,4.432731307940272e-19
2026-05-01,Turnover-Aware Max Sharpe γ=0.25,10.0,8.865462615880543e-19
2026-05-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.216365653970136e-18
2026-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2026-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.9187182259342138e-05
2026-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,3.8374364518684276e-05
2026-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,9.59359112967107e-05
2026-06-01,Maximum Sharpe,0.0,0.0
2026-06-01,Maximum Sharpe,5.0,2.2100340694236818e-05
2026-06-01,Maximum Sharpe,10.0,4.4200681388473636e-05
2026-06-01,Maximum Sharpe,25.0,0.00011050170347118409
2026-06-01,Equal Weight,0.0,0.0
2026-06-01,Equal Weight,5.0,0.0
2026-06-01,Equal Weight,10.0,0.0
2026-06-01,Equal Weight,25.0,0.0
2026-06-01,Minimum Variance,0.0,0.0
2026-06-01,Minimum Variance,5.0,5.026262378516537e-06
2026-06-01,Minimum Variance,10.0,1.0052524757033074e-05
2026-06-01,Minimum Variance,25.0,2.5131311892582684e-05
2026-06-01,SPY,0.0,0.0
2026-06-01,SPY,5.0,0.0
2026-06-01,SPY,10.0,0.0
2026-06-01,SPY,25.0,0.0
2026-06-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2026-06-01,Shrunk Max Sharpe λ=0.25,5.0,4.362500804840658e-06
2026-06-01,Shrunk Max Sharpe λ=0.25,10.0,8.725001609681317e-06
2026-06-01,Shrunk Max Sharpe λ=0.25,25.0,2.1812504024203295e-05
2026-06-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2026-06-01,Shrunk Max Sharpe λ=0.50,5.0,2.5330080666244656e-05
2026-06-01,Shrunk Max Sharpe λ=0.50,10.0,5.066016133248931e-05
2026-06-01,Shrunk Max Sharpe λ=0.50,25.0,0.00012665040333122328
2026-06-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2026-06-01,Shrunk Max Sharpe λ=0.75,5.0,2.9481530548259572e-06
2026-06-01,Shrunk Max Sharpe λ=0.75,10.0,5.8963061096519145e-06
2026-06-01,Shrunk Max Sharpe λ=0.75,25.0,1.4740765274129788e-05
2026-06-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2026-06-01,Turnover-Aware Max Sharpe γ=0.05,5.0,9.378036008303795e-06
2026-06-01,Turnover-Aware Max Sharpe γ=0.05,10.0,1.875607201660759e-05
2026-06-01,Turnover-Aware Max Sharpe γ=0.05,25.0,4.689018004151897e-05
2026-06-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2026-06-01,Turnover-Aware Max Sharpe γ=0.10,5.0,1.546520415411819e-05
2026-06-01,Turnover-Aware Max Sharpe γ=0.10,10.0,3.093040830823638e-05
2026-06-01,Turnover-Aware Max Sharpe γ=0.10,25.0,7.732602077059095e-05
2026-06-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2026-06-01,Turnover-Aware Max Sharpe γ=0.25,5.0,1.9749624172817869e-19
2026-06-01,Turnover-Aware Max Sharpe γ=0.25,10.0,3.9499248345635737e-19
2026-06-01,Turnover-Aware Max Sharpe γ=0.25,25.0,9.874812086408935e-19
2026-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2026-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.6097334400316714e-05
2026-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,3.219466880063343e-05
2026-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,8.048667200158357e-05
2026-07-01,Maximum Sharpe,0.0,0.0
2026-07-01,Maximum Sharpe,5.0,8.935399691311042e-06
2026-07-01,Maximum Sharpe,10.0,1.7870799382622084e-05
2026-07-01,Maximum Sharpe,25.0,4.467699845655521e-05
2026-07-01,Equal Weight,0.0,0.0
2026-07-01,Equal Weight,5.0,0.0
2026-07-01,Equal Weight,10.0,0.0
2026-07-01,Equal Weight,25.0,0.0
2026-07-01,Minimum Variance,0.0,0.0
2026-07-01,Minimum Variance,5.0,8.101209912097557e-06
2026-07-01,Minimum Variance,10.0,1.6202419824195114e-05
2026-07-01,Minimum Variance,25.0,4.050604956048779e-05
2026-07-01,SPY,0.0,0.0
2026-07-01,SPY,5.0,0.0
2026-07-01,SPY,10.0,0.0
2026-07-01,SPY,25.0,0.0
2026-07-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2026-07-01,Shrunk Max Sharpe λ=0.25,5.0,1.3972642800698741e-05
2026-07-01,Shrunk Max Sharpe λ=0.25,10.0,2.7945285601397483e-05
2026-07-01,Shrunk Max Sharpe λ=0.25,25.0,6.986321400349371e-05
2026-07-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2026-07-01,Shrunk Max Sharpe λ=0.50,5.0,2.237340132615336e-05
2026-07-01,Shrunk Max Sharpe λ=0.50,10.0,4.474680265230672e-05
2026-07-01,Shrunk Max Sharpe λ=0.50,25.0,0.00011186700663076681
2026-07-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2026-07-01,Shrunk Max Sharpe λ=0.75,5.0,2.280893904055003e-06
2026-07-01,Shrunk Max Sharpe λ=0.75,10.0,4.561787808110006e-06
2026-07-01,Shrunk Max Sharpe λ=0.75,25.0,1.1404469520275013e-05
2026-07-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2026-07-01,Turnover-Aware Max Sharpe γ=0.05,5.0,1.9335536146432781e-19
2026-07-01,Turnover-Aware Max Sharpe γ=0.05,10.0,3.8671072292865563e-19
2026-07-01,Turnover-Aware Max Sharpe γ=0.05,25.0,9.66776807321639e-19
2026-07-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2026-07-01,Turnover-Aware Max Sharpe γ=0.10,5.0,2.818892738164315e-19
2026-07-01,Turnover-Aware Max Sharpe γ=0.10,10.0,5.63778547632863e-19
2026-07-01,Turnover-Aware Max Sharpe γ=0.10,25.0,1.4094463690821574e-18
2026-07-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2026-07-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.1228183525202673e-19
2026-07-01,Turnover-Aware Max Sharpe γ=0.25,10.0,6.245636705040535e-19
2026-07-01,Turnover-Aware Max Sharpe γ=0.25,25.0,1.5614091762601337e-18
2026-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2026-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,2.02378554936845e-05
2026-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,4.0475710987369e-05
2026-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.00010118927746842249
