rebalance_date,strategy,delta_annual_expected_return,l1_weight_distance,one_way_reallocation,representative_date
2021-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.152785328795425,0.5763926643977125,False
2021-04-01,Maximum Sharpe,0.01,1.1439241544787462,0.5719620772393731,False
2021-04-01,Maximum Sharpe,-0.01,1.1639214577124806,0.5819607288562403,False
2021-04-01,Shrunk Max Sharpe λ=0.50,0.01,1.020445371914326,0.510222685957163,False
2021-04-01,Shrunk Max Sharpe λ=0.50,-0.01,1.0465012140029448,0.5232506070014724,False
2021-04-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.1675023980699961,0.5837511990349981,False
2021-04-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.1675023980699955,0.5837511990349977,False
2021-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1054073108930058,0.5527036554465029,False
2021-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.076823737745914,0.538411868872957,False
2021-06-01,Maximum Sharpe,0.01,1.0486432088787025,0.5243216044393513,False
2021-06-01,Maximum Sharpe,-0.01,1.0486432088787014,0.5243216044393507,False
2021-06-01,Shrunk Max Sharpe λ=0.50,0.01,1.1207511036911728,0.5603755518455864,False
2021-06-01,Shrunk Max Sharpe λ=0.50,-0.01,1.153582673331186,0.576791336665593,False
2021-06-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.0005519248475276,0.5002759624237638,False
2021-06-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.0001216035366067,0.5000608017683034,False
2021-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1436800199066104,0.5718400099533052,False
2021-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.1741868775783477,0.5870934387891739,False
2021-07-01,Maximum Sharpe,0.01,1.074484313461975,0.5372421567309875,False
2021-07-01,Maximum Sharpe,-0.01,1.076028370125665,0.5380141850628325,False
2021-07-01,Shrunk Max Sharpe λ=0.50,0.01,1.0444387580994583,0.5222193790497291,False
2021-07-01,Shrunk Max Sharpe λ=0.50,-0.01,1.0792921406871554,0.5396460703435777,False
2021-07-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.0429908928040776,0.5214954464020388,False
2021-07-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.0196666463547461,0.5098333231773731,False
2021-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1207897462924041,0.5603948731462021,False
2021-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.1495644939421952,0.5747822469710976,False
2021-09-01,Maximum Sharpe,0.01,1.0204301880411557,0.5102150940205779,False
2021-09-01,Maximum Sharpe,-0.01,1.0294258499266389,0.5147129249633194,False
2021-09-01,Shrunk Max Sharpe λ=0.50,0.01,1.1434746018067887,0.5717373009033944,False
2021-09-01,Shrunk Max Sharpe λ=0.50,-0.01,1.1816747822377087,0.5908373911188544,False
2021-09-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.018415664589732,0.509207832294866,False
2021-09-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.0380853642074968,0.5190426821037484,False
